display_id,query_id,chunk_id,final_relevance_grade,label_source,adjudication_rationale
v2q-009-candidate-07,v2q-009,pilot-v2-doc-pm-kmy-guidelines-0006-2652020c834e,0,owner_first_pass_unsampled_seed42,
v2q-009-candidate-08,v2q-009,pilot-v2-doc-pm-kmy-guidelines-0001-5d83566dbb68,0,owner_first_pass_unsampled_seed42,
v2q-009-candidate-09,v2q-009,pilot-v2-doc-pm-kisan-guidelines-0001-5ad8f250b7e2,0,owner_first_pass_unsampled_seed42,
v2q-009-candidate-10,v2q-009,pilot-v2-doc-pm-kmy-guidelines-0007-64fd9c6362ca,0,owner_first_pass_unsampled_seed42,
v2q-009-candidate-11,v2q-009,pilot-v2-doc-pm-kmy-guidelines-0005-1b88dfec836a,0,owner_first_pass_unsampled_seed42,
v2q-009-candidate-12,v2q-009,pilot-v2-doc-apy-0003-68e7199c9d14,1,owner_regrade_agreement_seed42,
v2q-009-candidate-13,v2q-009,pilot-v2-doc-apy-0002-66a5cc4017fb,1,owner_first_pass_unsampled_seed42,
v2q-009-candidate-14,v2q-009,pilot-v2-doc-pm-gkay-0000-c29b96f46a80,0,owner_regrade_agreement_seed42,
v2q-009-candidate-15,v2q-009,pilot-v2-doc-pm-kmy-guidelines-0020-27037b9fe8a1,0,owner_regrade_agreement_seed42,
v2q-009-candidate-16,v2q-009,pilot-v2-doc-pm-kmy-guidelines-0021-7ce201d9d183,0,owner_first_pass_unsampled_seed42,
v2q-009-candidate-17,v2q-009,pilot-v2-doc-pmjdy-0000-8b241ec39723,0,owner_first_pass_unsampled_seed42,
v2q-009-candidate-18,v2q-009,pilot-v2-doc-pmjjby-0000-47f7bb620cd4,0,owner_regrade_agreement_seed42,
v2q-009-candidate-19,v2q-009,pilot-v2-doc-pmmy-0000-70a89ee32765,0,owner_first_pass_unsampled_seed42,
v2q-009-candidate-20,v2q-009,pilot-v2-doc-ab-pmjay-0002-58c80bb24a6c,0,owner_first_pass_unsampled_seed42,
v2q-009-candidate-21,v2q-009,pilot-v2-doc-mgnrega-0002-bbbce5f319d4,0,owner_regrade_agreement_seed42,
v2q-009-candidate-22,v2q-009,pilot-v2-doc-mgnrega-0000-7e6d80b47566,0,owner_regrade_agreement_seed42,
v2q-009-candidate-23,v2q-009,pilot-v2-doc-ab-pmjay-0001-a632a7205efc,0,owner_regrade_agreement_seed42,
v2q-009-candidate-24,v2q-009,pilot-v2-doc-mgnrega-0001-5203a455caa6,0,owner_first_pass_unsampled_seed42,
v2q-009-candidate-25,v2q-009,pilot-v2-doc-ab-pmjay-0003-1242266bb260,0,owner_first_pass_unsampled_seed42,
v2q-010-candidate-01,v2q-010,pilot-v2-doc-pmfby-0000-d9ad07736d66,0,owner_regrade_agreement_seed42,
v2q-010-candidate-02,v2q-010,pilot-v2-doc-pm-kmy-guidelines-0005-1b88dfec836a,0,owner_first_pass_unsampled_seed42,
v2q-010-candidate-03,v2q-010,pilot-v2-doc-pm-poshan-0000-7be831685336,2,owner_first_pass_unsampled_seed42,
v2q-010-candidate-04,v2q-010,pilot-v2-doc-pm-kmy-guidelines-0003-30d7d7a0db81,0,owner_first_pass_unsampled_seed42,
v2q-010-candidate-05,v2q-010,pilot-v2-doc-pm-kmy-guidelines-0000-0582a8323d67,0,owner_first_pass_unsampled_seed42,
v2q-010-candidate-06,v2q-010,pilot-v2-doc-pm-kmy-guidelines-0019-2d8ab840045f,0,owner_regrade_agreement_seed42,
v2q-010-candidate-07,v2q-010,pilot-v2-doc-pm-kisan-guidelines-0001-5ad8f250b7e2,0,owner_regrade_agreement_seed42,
v2q-010-candidate-08,v2q-010,pilot-v2-doc-pmfby-0003-5aa41e0f864d,0,owner_first_pass_unsampled_seed42,
v2q-010-candidate-09,v2q-010,pilot-v2-doc-pm-kmy-guidelines-0004-79b3bf95bb65,0,owner_first_pass_unsampled_seed42,
v2q-010-candidate-10,v2q-010,pilot-v2-doc-pmay-g-0000-d4162175877d,0,owner_first_pass_unsampled_seed42,
v2q-010-candidate-11,v2q-010,pilot-v2-doc-pm-poshan-0001-f1d73701c602,2,owner_regrade_agreement_seed42,
v2q-010-candidate-12,v2q-010,pilot-v2-doc-pmuy-0000-ad06c0c09d46,0,owner_first_pass_unsampled_seed42,
v2q-010-candidate-13,v2q-010,pilot-v2-doc-pm-gkay-0000-c29b96f46a80,0,owner_first_pass_unsampled_seed42,
v2q-010-candidate-14,v2q-010,pilot-v2-doc-ab-pmjay-0000-94c82a474579,0,owner_first_pass_unsampled_seed42,
v2q-010-candidate-15,v2q-010,pilot-v2-doc-pmay-u-0000-0b5e95b2690a,0,owner_first_pass_unsampled_seed42,
v2q-010-candidate-16,v2q-010,pilot-v2-doc-pm-kisan-guidelines-0000-bbe94f08550e,0,owner_first_pass_unsampled_seed42,
v2q-010-candidate-17,v2q-010,pilot-v2-doc-apy-0003-68e7199c9d14,0,owner_first_pass_unsampled_seed42,
v2q-010-candidate-18,v2q-010,pilot-v2-doc-pm-janman-0000-69ac65d10edc,0,owner_first_pass_unsampled_seed42,
v2q-010-candidate-19,v2q-010,pilot-v2-doc-ab-pmjay-0003-1242266bb260,0,owner_first_pass_unsampled_seed42,
v2q-010-candidate-20,v2q-010,pilot-v2-doc-mgnrega-0000-7e6d80b47566,0,owner_first_pass_unsampled_seed42,
v2q-010-candidate-21,v2q-010,pilot-v2-doc-ab-pmjay-0001-a632a7205efc,0,owner_first_pass_unsampled_seed42,
v2q-011-candidate-01,v2q-011,pilot-v2-doc-pm-kisan-guidelines-0003-8f87fe11bcaf,0,owner_first_pass_unsampled_seed42,
v2q-011-candidate-02,v2q-011,pilot-v2-doc-pm-kmy-guidelines-0004-79b3bf95bb65,0,owner_regrade_agreement_seed42,
v2q-011-candidate-03,v2q-011,pilot-v2-doc-pmmy-0000-70a89ee32765,0,owner_first_pass_unsampled_seed42,
v2q-011-candidate-04,v2q-011,pilot-v2-doc-pmjdy-0000-8b241ec39723,0,owner_regrade_agreement_seed42,
v2q-011-candidate-05,v2q-011,pilot-v2-doc-pm-kisan-guidelines-0004-b4ff0a728aa0,0,owner_first_pass_unsampled_seed42,
v2q-011-candidate-06,v2q-011,pilot-v2-doc-pm-janman-0001-0deee4377b38,2,owner_first_pass_unsampled_seed42,
v2q-011-candidate-07,v2q-011,pilot-v2-doc-pm-janman-0000-69ac65d10edc,2,owner_first_pass_unsampled_seed42,
v2q-011-candidate-08,v2q-011,pilot-v2-doc-pmegp-0003-43256e8e6645,0,owner_first_pass_unsampled_seed42,
v2q-011-candidate-09,v2q-011,pilot-v2-doc-pm-kisan-guidelines-0001-5ad8f250b7e2,0,owner_first_pass_unsampled_seed42,
v2q-011-candidate-10,v2q-011,pilot-v2-doc-pm-janman-0002-d0844e3327b6,2,owner_first_pass_unsampled_seed42,
v2q-011-candidate-11,v2q-011,pilot-v2-doc-pm-kisan-guidelines-0009-4b2b66f9fbc9,0,owner_first_pass_unsampled_seed42,
v2q-011-candidate-12,v2q-011,pilot-v2-doc-pmjdy-0001-95c3d046d79a,0,owner_first_pass_unsampled_seed42,
v2q-011-candidate-13,v2q-011,pilot-v2-doc-ab-pmjay-0003-1242266bb260,0,owner_first_pass_unsampled_seed42,
v2q-011-candidate-14,v2q-011,pilot-v2-doc-pmegp-0000-7b958e1ec4b0,0,owner_first_pass_unsampled_seed42,
v2q-011-candidate-15,v2q-011,pilot-v2-doc-pm-svanidhi-0000-f6024bb09ca5,0,owner_first_pass_unsampled_seed42,
v2q-011-candidate-16,v2q-011,pilot-v2-doc-ab-pmjay-0000-94c82a474579,0,owner_first_pass_unsampled_seed42,
v2q-011-candidate-17,v2q-011,pilot-v2-doc-pm-kisan-guidelines-0000-bbe94f08550e,0,owner_first_pass_unsampled_seed42,
v2q-011-candidate-18,v2q-011,pilot-v2-doc-mgnrega-0001-5203a455caa6,0,owner_first_pass_unsampled_seed42,
v2q-011-candidate-19,v2q-011,pilot-v2-doc-ab-pmjay-0001-a632a7205efc,0,owner_first_pass_unsampled_seed42,
v2q-012-candidate-01,v2q-012,pilot-v2-doc-pm-kmy-guidelines-0002-ae644e1f8c00,0,owner_first_pass_unsampled_seed42,
v2q-012-candidate-02,v2q-012,pilot-v2-doc-pm-kmy-guidelines-0004-79b3bf95bb65,0,owner_first_pass_unsampled_seed42,
v2q-012-candidate-03,v2q-012,pilot-v2-doc-pm-kisan-guidelines-0005-7d487843ff7f,0,owner_regrade_agreement_seed42,
v2q-012-candidate-04,v2q-012,pilot-v2-doc-ab-pmjay-0003-1242266bb260,0,owner_regrade_agreement_seed42,
v2q-012-candidate-05,v2q-012,pilot-v2-doc-pm-kmy-guidelines-0000-0582a8323d67,0,owner_first_pass_unsampled_seed42,
v2q-012-candidate-06,v2q-012,pilot-v2-doc-pmegp-0003-43256e8e6645,0,owner_regrade_agreement_seed42,
v2q-012-candidate-07,v2q-012,pilot-v2-doc-pm-kmy-guidelines-0007-64fd9c6362ca,0,owner_regrade_agreement_seed42,
v2q-012-candidate-08,v2q-012,pilot-v2-doc-pm-kisan-guidelines-0000-bbe94f08550e,0,owner_first_pass_unsampled_seed42,
v2q-012-candidate-09,v2q-012,pilot-v2-doc-pm-svanidhi-0000-f6024bb09ca5,2,owner_regrade_agreement_seed42,
v2q-012-candidate-10,v2q-012,pilot-v2-doc-pm-kisan-guidelines-0001-5ad8f250b7e2,0,owner_first_pass_unsampled_seed42,
v2q-012-candidate-11,v2q-012,pilot-v2-doc-pm-janman-0000-69ac65d10edc,0,owner_first_pass_unsampled_seed42,
v2q-012-candidate-12,v2q-012,pilot-v2-doc-pmmy-0001-6035d0d102e8,0,owner_first_pass_unsampled_seed42,
v2q-012-candidate-13,v2q-012,pilot-v2-doc-pm-janman-0002-d0844e3327b6,0,owner_first_pass_unsampled_seed42,
v2q-012-candidate-14,v2q-012,pilot-v2-doc-pmay-u-0001-b64fadc4bf6b,0,owner_regrade_agreement_seed42,
v2q-012-candidate-15,v2q-012,pilot-v2-doc-pm-kmy-guidelines-0003-30d7d7a0db81,0,owner_first_pass_unsampled_seed42,
v2q-012-candidate-16,v2q-012,pilot-v2-doc-pm-svanidhi-0001-e06d259b429d,2,owner_first_pass_unsampled_seed42,
v2q-012-candidate-17,v2q-012,pilot-v2-doc-pm-svanidhi-0002-280acc14217b,1,owner_adjudication_seed42,"The chunk identifies the intended beneficiaries as street vendors and provides eligibility/application details. However, it does not explicitly state that PM SVANidhi stands for PM Street Vendor's AtmaNirbhar Nidhi, which is a required part of the question. Therefore, the response follows the correct scheme but omits one requested fact, supporting Grade 1."
v2q-012-candidate-18,v2q-012,pilot-v2-doc-pmay-g-0000-d4162175877d,0,owner_first_pass_unsampled_seed42,
v2q-012-candidate-19,v2q-012,pilot-v2-doc-pmay-g-0001-db2db8af1543,0,owner_first_pass_unsampled_seed42,
v2q-012-candidate-20,v2q-012,pilot-v2-doc-pmay-u-0000-0b5e95b2690a,0,owner_first_pass_unsampled_seed42,
v2q-012-candidate-21,v2q-012,pilot-v2-doc-ab-pmjay-0001-a632a7205efc,0,owner_first_pass_unsampled_seed42,
v2q-012-candidate-22,v2q-012,pilot-v2-doc-pm-janman-0001-0deee4377b38,0,owner_first_pass_unsampled_seed42,
v2q-012-candidate-23,v2q-012,pilot-v2-doc-ab-pmjay-0000-94c82a474579,0,owner_first_pass_unsampled_seed42,
v2q-012-candidate-24,v2q-012,pilot-v2-doc-ab-pmjay-0002-58c80bb24a6c,0,owner_first_pass_unsampled_seed42,
v2q-012-candidate-25,v2q-012,pilot-v2-doc-apy-0000-c43dd88d7899,0,owner_first_pass_unsampled_seed42,
v2q-012-candidate-26,v2q-012,pilot-v2-doc-mgnrega-0001-5203a455caa6,0,owner_first_pass_unsampled_seed42,
v2q-013-candidate-01,v2q-013,pilot-v2-doc-pmay-g-0004-f8ee90715c3f,0,owner_first_pass_unsampled_seed42,PMAY-G SC/ST coverage and 15% fund earmark for minorities (SECC 2011 Wait List) — wrong scheme for v2q-013 PMUY/LPG question; downgrade to 0.
v2q-013-candidate-02,v2q-013,pilot-v2-doc-pmfby-0002-5c46025b568d,0,owner_first_pass_unsampled_seed42,
v2q-013-candidate-03,v2q-013,pilot-v2-doc-apy-0000-c43dd88d7899,0,owner_regrade_agreement_seed42,
v2q-013-candidate-04,v2q-013,pilot-v2-doc-pmay-g-0002-e08c1e347071,1,owner_first_pass_unsampled_seed42,
v2q-013-candidate-05,v2q-013,pilot-v2-doc-pmay-g-0005-c6e2fcfefcd0,0,owner_first_pass_unsampled_seed42,"PMAY-G priority-beneficiary category list (leprosy/cancer, single girl child, ST) — wrong scheme entirely for v2q-013 which asks about PMUY/LPG; downgrade to 0."
v2q-013-candidate-06,v2q-013,pilot-v2-doc-pmuy-0001-5fd4d0cd2135,2,owner_first_pass_unsampled_seed42,
v2q-013-candidate-07,v2q-013,pilot-v2-doc-pmay-u-0001-b64fadc4bf6b,0,owner_regrade_agreement_seed42,
v2q-013-candidate-08,v2q-013,pilot-v2-doc-pmuy2-0000-95fa2d4e3b3f,2,owner_first_pass_unsampled_seed42,
v2q-013-candidate-09,v2q-013,pilot-v2-doc-pmegp-0004-80f46cce6893,0,owner_first_pass_unsampled_seed42,
v2q-013-candidate-10,v2q-013,pilot-v2-doc-pmuy2-0002-61d762b2cd43,2,owner_first_pass_unsampled_seed42,
v2q-013-candidate-11,v2q-013,pilot-v2-doc-pm-janman-0002-d0844e3327b6,0,owner_first_pass_unsampled_seed42,
v2q-013-candidate-12,v2q-013,pilot-v2-doc-pmay-g-0000-d4162175877d,0,owner_first_pass_unsampled_seed42,"PMAY-G title/introduction (launch date 1 April 2016, MoRD) — wrong scheme for v2q-013 PMUY/LPG question; downgrade to 0."
v2q-013-candidate-13,v2q-013,pilot-v2-doc-pmuy-0000-ad06c0c09d46,2,owner_first_pass_unsampled_seed42,
v2q-013-candidate-14,v2q-013,pilot-v2-doc-pmay-g-0001-db2db8af1543,1,owner_first_pass_unsampled_seed42,
v2q-013-candidate-15,v2q-013,pilot-v2-doc-ab-pmjay-0001-a632a7205efc,0,owner_first_pass_unsampled_seed42,
v2q-013-candidate-16,v2q-013,pilot-v2-doc-ab-pmjay-0000-94c82a474579,0,owner_first_pass_unsampled_seed42,
v2q-013-candidate-17,v2q-013,pilot-v2-doc-pmuy2-0001-065bd619e9c6,2,owner_first_pass_unsampled_seed42,
v2q-013-candidate-18,v2q-013,pilot-v2-doc-apy-0001-add48d27a4a2,0,owner_first_pass_unsampled_seed42,
v2q-013-candidate-19,v2q-013,pilot-v2-doc-ab-pmjay-0002-58c80bb24a6c,0,owner_first_pass_unsampled_seed42,
v2q-014-candidate-01,v2q-014,pilot-v2-doc-pm-gkay-0000-c29b96f46a80,2,owner_first_pass_unsampled_seed42,
v2q-014-candidate-02,v2q-014,pilot-v2-doc-pmegp-0003-43256e8e6645,0,owner_first_pass_unsampled_seed42,
v2q-014-candidate-03,v2q-014,pilot-v2-doc-pmay-g-0003-2769023a3f73,0,owner_first_pass_unsampled_seed42,
v2q-014-candidate-04,v2q-014,pilot-v2-doc-pmay-u-0000-0b5e95b2690a,0,owner_first_pass_unsampled_seed42,
v2q-014-candidate-05,v2q-014,pilot-v2-doc-pm-gkay-0001-ccd31e120258,2,owner_first_pass_unsampled_seed42,
v2q-014-candidate-06,v2q-014,pilot-v2-doc-pm-kmy-guidelines-0006-2652020c834e,0,owner_first_pass_unsampled_seed42,
v2q-014-candidate-07,v2q-014,pilot-v2-doc-pmuy-0000-ad06c0c09d46,0,owner_first_pass_unsampled_seed42,
v2q-014-candidate-08,v2q-014,pilot-v2-doc-pm-kisan-guidelines-0000-bbe94f08550e,0,owner_first_pass_unsampled_seed42,
v2q-014-candidate-09,v2q-014,pilot-v2-doc-pm-poshan-0000-7be831685336,0,owner_first_pass_unsampled_seed42,
v2q-014-candidate-10,v2q-014,pilot-v2-doc-pmegp-0000-7b958e1ec4b0,0,owner_regrade_agreement_seed42,
v2q-014-candidate-11,v2q-014,pilot-v2-doc-pmuy-0001-5fd4d0cd2135,0,owner_regrade_agreement_seed42,
v2q-014-candidate-12,v2q-014,pilot-v2-doc-pm-gkay-0002-9e804cd883e8,1,owner_first_pass_unsampled_seed42,
v2q-014-candidate-13,v2q-014,pilot-v2-doc-pmay-g-0002-e08c1e347071,0,owner_first_pass_unsampled_seed42,
v2q-014-candidate-14,v2q-014,pilot-v2-doc-pm-poshan-0001-f1d73701c602,0,owner_first_pass_unsampled_seed42,
v2q-014-candidate-15,v2q-014,pilot-v2-doc-pmay-g-0004-f8ee90715c3f,0,owner_first_pass_unsampled_seed42,
v2q-014-candidate-16,v2q-014,pilot-v2-doc-pm-kmy-guidelines-0000-0582a8323d67,0,owner_first_pass_unsampled_seed42,
v2q-014-candidate-17,v2q-014,pilot-v2-doc-ab-pmjay-0003-1242266bb260,0,owner_first_pass_unsampled_seed42,
v2q-014-candidate-18,v2q-014,pilot-v2-doc-ab-pmjay-0000-94c82a474579,0,owner_first_pass_unsampled_seed42,
v2q-014-candidate-19,v2q-014,pilot-v2-doc-ab-pmjay-0002-58c80bb24a6c,0,owner_first_pass_unsampled_seed42,
v2q-014-candidate-20,v2q-014,pilot-v2-doc-apy-0002-66a5cc4017fb,0,owner_regrade_agreement_seed42,
v2q-014-candidate-21,v2q-014,pilot-v2-doc-mgnrega-0002-bbbce5f319d4,0,owner_first_pass_unsampled_seed42,
v2q-014-candidate-22,v2q-014,pilot-v2-doc-apy-0000-c43dd88d7899,0,owner_first_pass_unsampled_seed42,
v2q-014-candidate-23,v2q-014,pilot-v2-doc-apy-0001-add48d27a4a2,0,owner_first_pass_unsampled_seed42,
v2q-015-candidate-01,v2q-015,pilot-v2-doc-pmegp-0000-7b958e1ec4b0,2,owner_first_pass_unsampled_seed42,
v2q-015-candidate-02,v2q-015,pilot-v2-doc-pm-kmy-guidelines-0004-79b3bf95bb65,0,owner_first_pass_unsampled_seed42,
v2q-015-candidate-03,v2q-015,pilot-v2-doc-pm-kisan-guidelines-0010-3f4cd01daefd,0,owner_first_pass_unsampled_seed42,
v2q-015-candidate-04,v2q-015,pilot-v2-doc-pmfby-0002-5c46025b568d,0,owner_first_pass_unsampled_seed42,
v2q-015-candidate-05,v2q-015,pilot-v2-doc-pmfby-0000-d9ad07736d66,0,owner_first_pass_unsampled_seed42,
v2q-015-candidate-06,v2q-015,pilot-v2-doc-pm-kmy-guidelines-0001-5d83566dbb68,0,owner_first_pass_unsampled_seed42,
v2q-015-candidate-07,v2q-015,pilot-v2-doc-apy-0000-c43dd88d7899,0,owner_first_pass_unsampled_seed42,
v2q-015-candidate-08,v2q-015,pilot-v2-doc-pm-kmy-guidelines-0002-ae644e1f8c00,0,owner_first_pass_unsampled_seed42,
v2q-015-candidate-09,v2q-015,pilot-v2-doc-pmegp-0004-80f46cce6893,1,owner_adjudication_seed42,"The chunk discusses eligibility, exclusions, and the application process for PMEGP but does not state that the programme helps unemployed youth and artisans establish new micro-enterprises outside agriculture. The core fact requested is missing."
v2q-015-candidate-10,v2q-015,pilot-v2-doc-pmegp-0003-43256e8e6645,2,owner_first_pass_unsampled_seed42,
v2q-015-candidate-11,v2q-015,pilot-v2-doc-pm-kisan-guidelines-0011-06191a382507,0,owner_first_pass_unsampled_seed42,
v2q-015-candidate-12,v2q-015,pilot-v2-doc-pm-kisan-guidelines-0005-7d487843ff7f,0,owner_first_pass_unsampled_seed42,
v2q-015-candidate-13,v2q-015,pilot-v2-doc-pm-svanidhi-0000-f6024bb09ca5,0,owner_regrade_agreement_seed42,
v2q-015-candidate-14,v2q-015,pilot-v2-doc-pmay-g-0000-d4162175877d,0,owner_first_pass_unsampled_seed42,
v2q-015-candidate-15,v2q-015,pilot-v2-doc-pmmy-0000-70a89ee32765,0,owner_first_pass_unsampled_seed42,
v2q-015-candidate-16,v2q-015,pilot-v2-doc-pmkvy-sp-0000-0fc5cf1d7fb0,0,owner_first_pass_unsampled_seed42,
v2q-015-candidate-17,v2q-015,pilot-v2-doc-pmmy-0002-526833661bcb,0,owner_regrade_agreement_seed42,
v2q-015-candidate-18,v2q-015,pilot-v2-doc-pmmy-0001-6035d0d102e8,0,owner_first_pass_unsampled_seed42,
v2q-015-candidate-19,v2q-015,pilot-v2-doc-ab-pmjay-0000-94c82a474579,0,owner_first_pass_unsampled_seed42,
v2q-015-candidate-20,v2q-015,pilot-v2-doc-mgnrega-0001-5203a455caa6,0,owner_first_pass_unsampled_seed42,
v2q-015-candidate-21,v2q-015,pilot-v2-doc-mgnrega-0002-bbbce5f319d4,0,owner_first_pass_unsampled_seed42,
v2q-015-candidate-22,v2q-015,pilot-v2-doc-ab-pmjay-0002-58c80bb24a6c,0,owner_first_pass_unsampled_seed42,
v2q-016-candidate-01,v2q-016,pilot-v2-doc-pmkvy-rpl-0004-3a140d40bcee,2,owner_first_pass_unsampled_seed42,
v2q-016-candidate-02,v2q-016,pilot-v2-doc-pmkvy-sp-0000-0fc5cf1d7fb0,0,owner_first_pass_unsampled_seed42,"STT/SP sub-scheme chunk for RPL question — different pathway, does not help answer how experienced workers get prior-learning recognition."
v2q-016-candidate-03,v2q-016,pilot-v2-doc-pmkvy-sp-0004-57e566374b9c,0,owner_first_pass_unsampled_seed42,"STT/SP sub-scheme chunk for RPL question — different pathway, does not help answer how experienced workers get prior-learning recognition."
v2q-016-candidate-04,v2q-016,pilot-v2-doc-pmkvy-sp-0003-738795a9ef96,0,owner_first_pass_unsampled_seed42,PMKVY-SP enrollment restriction from SP doc — SP is a different pathway; does not address RPL's assess/certify function; wrong sub-scheme for v2q-016 which is RPL-specific; downgrade to 0.
v2q-016-candidate-05,v2q-016,pilot-v2-doc-pmkvy-sp-0002-dc58b95bab9b,0,owner_first_pass_unsampled_seed42,"STT/SP sub-scheme chunk for RPL question — different pathway, does not help answer how experienced workers get prior-learning recognition."
v2q-016-candidate-06,v2q-016,pilot-v2-doc-pmkvy-rpl-0002-a3163111d20f,2,owner_adjudication_seed42,The chunk explicitly states that applicants must already possess prior learning or work experience and are assessed and certified under RPL. This directly answers how experienced workers obtain formal recognition for existing skills.
v2q-016-candidate-07,v2q-016,pilot-v2-doc-pmkvy-sp-0001-43aac7629fa6,0,owner_first_pass_unsampled_seed42,"STT/SP sub-scheme chunk for RPL question — different pathway, does not help answer how experienced workers get prior-learning recognition."
v2q-016-candidate-08,v2q-016,pilot-v2-doc-pmkvy-stt-0002-9b8eeae9f924,0,owner_first_pass_unsampled_seed42,"STT/SP sub-scheme chunk for RPL question — different pathway, does not help answer how experienced workers get prior-learning recognition."
v2q-016-candidate-09,v2q-016,pilot-v2-doc-pmkvy-stt-0003-3729a1c2e22c,0,owner_first_pass_unsampled_seed42,"STT/SP sub-scheme chunk for RPL question — different pathway, does not help answer how experienced workers get prior-learning recognition."
v2q-016-candidate-10,v2q-016,pilot-v2-doc-pmkvy-rpl-0003-9425f5b8529a,2,owner_adjudication_seed42,"The chunk clearly explains the Recognition of Prior Learning process, including pre-screening, assessment, orientation, and certification of existing skills. It directly answers the question, warranting Grade 2."
v2q-016-candidate-11,v2q-016,pilot-v2-doc-pmkvy-stt-0004-0258e7b813c4,0,owner_first_pass_unsampled_seed42,"STT/SP sub-scheme chunk for RPL question — different pathway, does not help answer how experienced workers get prior-learning recognition."
v2q-016-candidate-12,v2q-016,pilot-v2-doc-pmkvy-stt-0000-546ef459ea0e,0,owner_first_pass_unsampled_seed42,"STT/SP sub-scheme chunk for RPL question — different pathway, does not help answer how experienced workers get prior-learning recognition."
v2q-016-candidate-13,v2q-016,pilot-v2-doc-pmkvy-stt-0001-ea2787dec4e8,0,owner_regrade_agreement_seed42,
v2q-016-candidate-14,v2q-016,pilot-v2-doc-pmkvy-rpl-0000-c98f315c1481,2,owner_first_pass_unsampled_seed42,
v2q-016-candidate-15,v2q-016,pilot-v2-doc-ab-pmjay-0002-58c80bb24a6c,0,owner_first_pass_unsampled_seed42,
v2q-016-candidate-16,v2q-016,pilot-v2-doc-pmkvy-rpl-0001-9ccf0701dcf9,1,owner_adjudication_seed42,"The chunk focuses on benefits, costs, certification criteria, and payouts but does not explain how an experienced worker obtains recognition through the RPL process. The requested fact is absent."
v2q-017-candidate-01,v2q-017,pilot-v2-doc-pmkvy-rpl-0003-9425f5b8529a,0,owner_first_pass_unsampled_seed42,"RPL sub-scheme chunk for STT question — RPL targets experienced workers, not dropouts/unemployed needing initial skills."
v2q-017-candidate-02,v2q-017,pilot-v2-doc-pmkvy-stt-0000-546ef459ea0e,2,owner_first_pass_unsampled_seed42,
v2q-017-candidate-03,v2q-017,pilot-v2-doc-ab-pmjay-0002-58c80bb24a6c,0,owner_first_pass_unsampled_seed42,
v2q-017-candidate-04,v2q-017,pilot-v2-doc-pmkvy-rpl-0000-c98f315c1481,0,owner_first_pass_unsampled_seed42,"RPL sub-scheme chunk for STT question — RPL targets experienced workers, not dropouts/unemployed needing initial skills."
v2q-017-candidate-05,v2q-017,pilot-v2-doc-pmkvy-sp-0000-0fc5cf1d7fb0,0,owner_first_pass_unsampled_seed42,"SP sub-scheme chunk for STT question — special-project geographic targeting, not the fresh-skilling STT pathway."
v2q-017-candidate-06,v2q-017,pilot-v2-doc-pmkvy-stt-0002-9b8eeae9f924,2,owner_regrade_agreement_seed42,
v2q-017-candidate-07,v2q-017,pilot-v2-doc-pmkvy-sp-0001-43aac7629fa6,0,owner_first_pass_unsampled_seed42,"SP sub-scheme chunk for STT question — special-project geographic targeting, not the fresh-skilling STT pathway."
v2q-017-candidate-08,v2q-017,pilot-v2-doc-pmkvy-stt-0003-3729a1c2e22c,2,owner_first_pass_unsampled_seed42,STT chunk explicitly names school/college dropouts and unemployed youth as target group for fresh skilling — directly supports reference answer.
v2q-017-candidate-09,v2q-017,pilot-v2-doc-pmkvy-sp-0002-dc58b95bab9b,0,owner_first_pass_unsampled_seed42,"SP sub-scheme chunk for STT question — special-project geographic targeting, not the fresh-skilling STT pathway."
v2q-017-candidate-10,v2q-017,pilot-v2-doc-pmkvy-sp-0004-57e566374b9c,0,owner_first_pass_unsampled_seed42,"SP sub-scheme chunk for STT question — special-project geographic targeting, not the fresh-skilling STT pathway."
v2q-017-candidate-11,v2q-017,pilot-v2-doc-pmkvy-rpl-0001-9ccf0701dcf9,0,owner_first_pass_unsampled_seed42,"RPL sub-scheme chunk for STT question — RPL targets experienced workers, not dropouts/unemployed needing initial skills."
v2q-017-candidate-12,v2q-017,pilot-v2-doc-pmkvy-sp-0003-738795a9ef96,0,owner_first_pass_unsampled_seed42,"SP sub-scheme chunk for STT question — special-project geographic targeting, not the fresh-skilling STT pathway."
v2q-017-candidate-13,v2q-017,pilot-v2-doc-pmkvy-rpl-0002-a3163111d20f,0,owner_first_pass_unsampled_seed42,"RPL sub-scheme chunk for STT question — RPL targets experienced workers, not dropouts/unemployed needing initial skills."
v2q-017-candidate-14,v2q-017,pilot-v2-doc-pmkvy-stt-0004-0258e7b813c4,1,owner_regrade_agreement_seed42,
v2q-017-candidate-15,v2q-017,pilot-v2-doc-pmkvy-stt-0001-ea2787dec4e8,1,owner_regrade_agreement_seed42,
v2q-017-candidate-16,v2q-017,pilot-v2-doc-pmkvy-rpl-0004-3a140d40bcee,0,owner_regrade_agreement_seed42,
v2q-018-candidate-01,v2q-018,pilot-v2-doc-pm-janman-0000-69ac65d10edc,0,owner_first_pass_unsampled_seed42,
v2q-018-candidate-02,v2q-018,pilot-v2-doc-apy-0000-c43dd88d7899,0,owner_first_pass_unsampled_seed42,
v2q-018-candidate-03,v2q-018,pilot-v2-doc-pm-janman-0001-0deee4377b38,0,owner_first_pass_unsampled_seed42,
v2q-018-candidate-04,v2q-018,pilot-v2-doc-pm-janman-0002-d0844e3327b6,0,owner_first_pass_unsampled_seed42,
